station_id,station_name,lat,lon,network,coordinate_source,catalog_status,observed_snapshots,variables,license,notes
MH::dpcn-umbria::062d0a3168ad,Montemartano,42.78806,12.59444,dpcn-umbria,MeteoHub /api/observations,observed_in_snapshot,3,B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-umbria::049dae843266,Norcia,42.78861,13.09944,dpcn-umbria,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-umbria::b868892ddb7c,Cassa Molino di Bagni,42.79042,12.11868,dpcn-umbria,MeteoHub /api/observations,observed_in_snapshot,3,B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-umbria::b7e634fe1d91,Monte Molino 2,42.79129,12.39311,dpcn-umbria,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-marche::622e34fe7693,Ponte Arli,42.79809,13.46123,dpcn-marche,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-umbria::4f52be98fdc9,Forsivo,42.80278,13.01472,dpcn-umbria,MeteoHub /api/observations,observed_in_snapshot,3,B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-umbria::8635f699da7b,La Bruna,42.82,12.68833,dpcn-umbria,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
ABR::POLARIS::118,CORROPOLI,42.82407126,13.83292204,regione-abruzzo-polaris,Regione Abruzzo Agroambiente station API,official_public_subset,6,,public regional data; verify reuse terms,Official Polaris-linked station. This public endpoint exposes 47 of the 119 stations stated for the full Abruzzo telemetered network.
MH::dpcn-umbria::9fc604839eb9,Azzano,42.8267,12.75892,dpcn-umbria,MeteoHub /api/observations,observed_in_snapshot,3,B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
ABR::POLARIS::8,ANCARANO,42.83360556,13.75531389,regione-abruzzo-polaris,Regione Abruzzo Agroambiente station API,official_public_subset,6,,public regional data; verify reuse terms,Official Polaris-linked station. This public endpoint exposes 47 of the 119 stations stated for the full Abruzzo telemetered network.
MH::dpcn-umbria::87a10727c0f2,Ripalvella,42.83806,12.3,dpcn-umbria,MeteoHub /api/observations,observed_in_snapshot,3,B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-umbria::ac92d90edd56,Ponte Buggianino,42.83983,12.9477,dpcn-umbria,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-marche::0c15648d2522,Porta Cartara,42.84925,13.57102,dpcn-marche,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-marche::e67e8fcdd2d4,Mozzano,42.84965,13.53753,dpcn-marche,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-marche::5cb398cdf6f8,Tronto,42.85223,13.65146,dpcn-marche,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13003|B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
ABR::POLARIS::94,COLONNELLA,42.86441667,13.82212778,regione-abruzzo-polaris,Regione Abruzzo Agroambiente station API,official_public_subset,6,,public regional data; verify reuse terms,Official Polaris-linked station. This public endpoint exposes 47 of the 119 stations stated for the full Abruzzo telemetered network.
MH::dpcn-umbria::d2fca930b22b,Bastardo,42.8675,12.55833,dpcn-umbria,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-marche::2f72e5740cf0,Monte Prata,42.8736,13.205,dpcn-marche,MeteoHub /api/observations,observed_in_snapshot,3,B10004|B11001|B11002|B12101|B13003|B13011|B13013,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-umbria::2832ca632d79,Ponte Osteria,42.8737,12.0559,dpcn-umbria,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-umbria::f8dbce31cb5f,Pornello,42.87556,12.20056,dpcn-umbria,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-marche::b63ede20ff3f,San Giorgio Isola,42.88433,13.35693,dpcn-marche,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-marche::55726ed2e45b,Gualdo,42.88622,13.16578,dpcn-marche,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-marche::79447d6d3ce6,Nocelleto,42.88655,13.15192,dpcn-marche,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-marche::d652eedff07d,Briglia Volpi,42.89038,13.87938,dpcn-marche,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-marche::766a006d71b8,Castel S.Angelo,42.89458,13.15208,dpcn-marche,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-marche::197dbd7411e6,Sibilla,42.895,13.27,dpcn-marche,MeteoHub /api/observations,observed_in_snapshot,3,B10004|B11001|B11002|B12101|B13003,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-umbria::9066d10d1e0c,Ponte S.Maria,42.89595,12.02092,dpcn-umbria,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B11041|B12101|B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-marche::e16eac6d6548,Montemonaco,42.8997,13.3253,dpcn-marche,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-marche::296e8d02b50d,Ponte Tavola,42.90445,13.13805,dpcn-marche,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-marche::1d81d7d77cab,Illice,42.90522,13.40683,dpcn-marche,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-marche::89144dc4d75b,Monte Bove Sud,42.9119,13.1892,dpcn-marche,MeteoHub /api/observations,observed_in_snapshot,3,B10004|B11001|B11002|B12101|B13003|B13011|B13013,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-umbria::ab03ada823d1,Marsciano,42.91649,12.33732,dpcn-umbria,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-marche::3423b76ba798,Isola San Biagio,42.9181,13.2989,dpcn-marche,MeteoHub /api/observations,observed_in_snapshot,3,B10004|B11001|B11002|B12101|B13003|B13013,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-marche::c5662a4f997d,Endesa,42.92618,13.09863,dpcn-marche,MeteoHub /api/observations,observed_in_snapshot,3,B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-umbria::d7a13d6b50e2,Collepepe,42.92985,12.40601,dpcn-umbria,MeteoHub /api/observations,observed_in_snapshot,3,B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-marche::0f999c31c526,Visso,42.932,13.08147,dpcn-marche,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-marche::5b2f428cb313,San Benedetto,42.9333,13.8892,dpcn-marche,MeteoHub /api/observations,observed_in_snapshot,3,B10004|B11001|B11002|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-marche::3f97593006b9,Madonna dell'Uccelletto,42.93472,13.10763,dpcn-marche,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-umbria::781fb4ab2281,Campogrande,42.93889,12.0275,dpcn-umbria,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-umbria::af19adc3257e,Compignano,42.94194,12.28806,dpcn-umbria,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-marche::cc11047f2e33,Ussita,42.9436,13.1425,dpcn-marche,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-umbria::7abadf15afbb,Bevagna,42.94403,12.63867,dpcn-umbria,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-umbria::a2233064e4ad,Foligno,42.94992,12.69172,dpcn-umbria,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B12101|B13003|B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-marche::61e3d7b822aa,Pizzo Tre Vescovi,42.9539,13.205,dpcn-marche,MeteoHub /api/observations,observed_in_snapshot,3,B10004|B11001|B11002|B12101|B13003,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-marche::b51ee4d16529,Rotella,42.9542,13.5686,dpcn-marche,MeteoHub /api/observations,observed_in_snapshot,3,B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-umbria::a828215246e8,Cantalupo,42.95592,12.59718,dpcn-umbria,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-marche::e7aee3e4b03f,Force,42.9628,13.4897,dpcn-marche,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-marche::aa0b4cdc75f0,Tesino,42.96805,13.71175,dpcn-marche,MeteoHub /api/observations,observed_in_snapshot,3,B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
